"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 19]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71663	AirPhotos_Hamilton_1953_2649-19	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.293122	-79.903629	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71663/datastream/OBJ/macrepo%3A71663.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 19]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71663","unique_id":"AirPhotos_Hamilton_1953_2649-19","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.293122","metadata_lon":"-79.903629","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71663/datastream/OBJ/macrepo%3A71663.tiff"}}}	71663
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 20]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71664	AirPhotos_Hamilton_1953_2649-20	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.295855	-79.899402	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71664/datastream/OBJ/macrepo%3A71664.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 20]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71664","unique_id":"AirPhotos_Hamilton_1953_2649-20","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.295855","metadata_lon":"-79.899402","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71664/datastream/OBJ/macrepo%3A71664.tiff"}}}	71664
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 21]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71665	AirPhotos_Hamilton_1953_2649-21	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.298479	-79.894938	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71665/datastream/OBJ/macrepo%3A71665.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 21]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71665","unique_id":"AirPhotos_Hamilton_1953_2649-21","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.298479","metadata_lon":"-79.894938","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71665/datastream/OBJ/macrepo%3A71665.tiff"}}}	71665
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 22]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71666	AirPhotos_Hamilton_1953_2649-22	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.301477	-79.889789	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71666/datastream/OBJ/macrepo%3A71666.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 22]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71666","unique_id":"AirPhotos_Hamilton_1953_2649-22","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.301477","metadata_lon":"-79.889789","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71666/datastream/OBJ/macrepo%3A71666.tiff"}}}	71666
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 23]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71667	AirPhotos_Hamilton_1953_2649-23	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.30357	-79.885497	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71667/datastream/OBJ/macrepo%3A71667.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 23]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71667","unique_id":"AirPhotos_Hamilton_1953_2649-23","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.30357","metadata_lon":"-79.885497","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71667/datastream/OBJ/macrepo%3A71667.tiff"}}}	71667
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 24]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71668	AirPhotos_Hamilton_1953_2649-24	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.306287	-79.88112	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71668/datastream/OBJ/macrepo%3A71668.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 24]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71668","unique_id":"AirPhotos_Hamilton_1953_2649-24","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.306287","metadata_lon":"-79.88112","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71668/datastream/OBJ/macrepo%3A71668.tiff"}}}	71668
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 25]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71669	AirPhotos_Hamilton_1953_2649-25	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.30891	-79.876785	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71669/datastream/OBJ/macrepo%3A71669.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 25]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71669","unique_id":"AirPhotos_Hamilton_1953_2649-25","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.30891","metadata_lon":"-79.876785","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71669/datastream/OBJ/macrepo%3A71669.tiff"}}}	71669
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 26]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71670	AirPhotos_Hamilton_1953_2649-26	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.311814	-79.87185	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71670/datastream/OBJ/macrepo%3A71670.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 26]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71670","unique_id":"AirPhotos_Hamilton_1953_2649-26","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.311814","metadata_lon":"-79.87185","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71670/datastream/OBJ/macrepo%3A71670.tiff"}}}	71670
[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 27]	Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71671	AirPhotos_Hamilton_1953_2649-27	1953	is_map	1953	aerial photo, AirPhotos_Hamilton_1953	Hamilton (Ont.)	[Publisher unknown]	[Toronto, Ont.]	Photographic Survey Corporation	[1:4,800]		43.314562	-79.867558	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71671/datastream/OBJ/macrepo%3A71671.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [2649-Photo 27]","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington between the Royal Botanical Gardens and the Q.E.W. junction. Site of present day Highway 403. Photocopied from original set at Queen's University, Maps and Air Photos Collection. Source: Photographic Survey Corp. Ltd. [Survey for the Queen Elizabeth Way], 1953.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71671","unique_id":"AirPhotos_Hamilton_1953_2649-27","date_depicted":"1953","map_type":"is_map","issue_year":"1953","tag_list":"aerial photo, AirPhotos_Hamilton_1953","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Toronto, Ont.]","authors":"Photographic Survey Corporation","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.314562","metadata_lon":"-79.867558","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71671/datastream/OBJ/macrepo%3A71671.tiff"}}}	71671
