"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 174]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73211	AirPhotos_Hamilton_1951-1952_A13118-174	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.423939	-80.088444	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73211/datastream/OBJ/macrepo%3A73211.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 174]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73211","unique_id":"AirPhotos_Hamilton_1951-1952_A13118-174","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.423939","metadata_lon":"-80.088444","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73211/datastream/OBJ/macrepo%3A73211.tiff"}}}	73211
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 175]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73254	AirPhotos_Hamilton_1951-1952_A13118-175	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.423627	-79.974976	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73254/datastream/OBJ/macrepo%3A73254.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 175]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73254","unique_id":"AirPhotos_Hamilton_1951-1952_A13118-175","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.423627","metadata_lon":"-79.974976","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73254/datastream/OBJ/macrepo%3A73254.tiff"}}}	73254
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 176]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73232	AirPhotos_Hamilton_1951-1952_A13118-176	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.425497	-79.91807	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73232/datastream/OBJ/macrepo%3A73232.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-05-14] : [A13118-Photo 176]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73232","unique_id":"AirPhotos_Hamilton_1951-1952_A13118-176","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.425497","metadata_lon":"-79.91807","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73232/datastream/OBJ/macrepo%3A73232.tiff"}}}	73232
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 1]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73213	AirPhotos_Hamilton_1951-1952_A13340-1	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.245797	-79.813957	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73213/datastream/OBJ/macrepo%3A73213.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 1]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73213","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-1","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.245797","metadata_lon":"-79.813957","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73213/datastream/OBJ/macrepo%3A73213.tiff"}}}	73213
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 10]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73209	AirPhotos_Hamilton_1951-1952_A13340-10	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.278205	-80.249634	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73209/datastream/OBJ/macrepo%3A73209.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 10]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73209","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-10","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.278205","metadata_lon":"-80.249634","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73209/datastream/OBJ/macrepo%3A73209.tiff"}}}	73209
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 11]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73243	AirPhotos_Hamilton_1951-1952_A13340-11	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.28083	-80.309372	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73243/datastream/OBJ/macrepo%3A73243.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 11]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73243","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-11","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.28083","metadata_lon":"-80.309372","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73243/datastream/OBJ/macrepo%3A73243.tiff"}}}	73243
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 12]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73227	AirPhotos_Hamilton_1951-1952_A13340-12	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.280705	-80.372543	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73227/datastream/OBJ/macrepo%3A73227.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 12]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73227","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-12","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.280705","metadata_lon":"-80.372543","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73227/datastream/OBJ/macrepo%3A73227.tiff"}}}	73227
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 13]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73215	AirPhotos_Hamilton_1951-1952_A13340-13	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.279205	-80.433655	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73215/datastream/OBJ/macrepo%3A73215.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 13]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73215","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-13","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.279205","metadata_lon":"-80.433655","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73215/datastream/OBJ/macrepo%3A73215.tiff"}}}	73215
[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 14]	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73212	AirPhotos_Hamilton_1951-1952_A13340-14	1951	is_map	1951	aerial photo,AirPhotos_Hamilton_1951-1952	Ontario, Southen	[Publisher unknown]	[Place of publication unknown]	National Air Photo Library (Canada)	[1:40,000 approximately]		43.276705	-80.498886	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73212/datastream/OBJ/macrepo%3A73212.tiff	{"data":{"type":"maps","attributes":{"title":"[Parts of Brant, Waterloo, and Wentworth Counties, 1951-08-05] : [A13340-Photo 14]","description":"Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73212","unique_id":"AirPhotos_Hamilton_1951-1952_A13340-14","date_depicted":"1951","map_type":"is_map","issue_year":"1951","tag_list":"aerial photo,AirPhotos_Hamilton_1951-1952","subject_area":"Ontario, Southen","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"National Air Photo Library (Canada)","scale":"[1:40,000 approximately]","metadata_projection":"","metadata_lat":"43.276705","metadata_lon":"-80.498886","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73212/datastream/OBJ/macrepo%3A73212.tiff"}}}	73212
