"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 10]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73058	AirPhotos_Hamilton_1954-1955_4309-10	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.197167	-79.876785	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73058/datastream/OBJ/macrepo%3A73058.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 10]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73058","unique_id":"AirPhotos_Hamilton_1954-1955_4309-10","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.197167","metadata_lon":"-79.876785","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73058/datastream/OBJ/macrepo%3A73058.tiff"}}}	73058
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 11]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73057	AirPhotos_Hamilton_1954-1955_4309-11	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.198168	-79.860134	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73057/datastream/OBJ/macrepo%3A73057.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 11]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73057","unique_id":"AirPhotos_Hamilton_1954-1955_4309-11","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.198168","metadata_lon":"-79.860134","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73057/datastream/OBJ/macrepo%3A73057.tiff"}}}	73057
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 12]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73096	AirPhotos_Hamilton_1954-1955_4309-12	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.198919	-79.843826	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73096/datastream/OBJ/macrepo%3A73096.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 12]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73096","unique_id":"AirPhotos_Hamilton_1954-1955_4309-12","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.198919","metadata_lon":"-79.843826","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73096/datastream/OBJ/macrepo%3A73096.tiff"}}}	73096
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 13]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72969	AirPhotos_Hamilton_1954-1955_4309-13	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.19992	-79.82769	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72969/datastream/OBJ/macrepo%3A72969.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 13]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72969","unique_id":"AirPhotos_Hamilton_1954-1955_4309-13","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.19992","metadata_lon":"-79.82769","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72969/datastream/OBJ/macrepo%3A72969.tiff"}}}	72969
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 14]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73059	AirPhotos_Hamilton_1954-1955_4309-14	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.201047	-79.811897	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73059/datastream/OBJ/macrepo%3A73059.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 14]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73059","unique_id":"AirPhotos_Hamilton_1954-1955_4309-14","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.201047","metadata_lon":"-79.811897","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73059/datastream/OBJ/macrepo%3A73059.tiff"}}}	73059
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 15]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73183	AirPhotos_Hamilton_1954-1955_4309-15	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.202048	-79.795933	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73183/datastream/OBJ/macrepo%3A73183.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 15]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73183","unique_id":"AirPhotos_Hamilton_1954-1955_4309-15","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.202048","metadata_lon":"-79.795933","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73183/datastream/OBJ/macrepo%3A73183.tiff"}}}	73183
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 16]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72962	AirPhotos_Hamilton_1954-1955_4309-16	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.203049	-79.779968	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72962/datastream/OBJ/macrepo%3A72962.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 16]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72962","unique_id":"AirPhotos_Hamilton_1954-1955_4309-16","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.203049","metadata_lon":"-79.779968","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72962/datastream/OBJ/macrepo%3A72962.tiff"}}}	72962
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 17]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73174	AirPhotos_Hamilton_1954-1955_4309-17	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.20405	-79.763832	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73174/datastream/OBJ/macrepo%3A73174.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 17]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73174","unique_id":"AirPhotos_Hamilton_1954-1955_4309-17","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.20405","metadata_lon":"-79.763832","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73174/datastream/OBJ/macrepo%3A73174.tiff"}}}	73174
[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 18]	Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73145	AirPhotos_Hamilton_1954-1955_4309-18	1954	is_map	1954	aerial photo,AirPhotos_Hamilton_1954-1955	Hamilton Region (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:17,000 approximately]		43.205051	-79.749584	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73145/datastream/OBJ/macrepo%3A73145.tiff	{"data":{"type":"maps","attributes":{"title":"[Regional Municipality of Hamilton-Wentworth and surrounding area, 1954] : [4309-Photo 18]","description":"Stereoscopic coverage. Shows City of Hamilton, including the north shore of Hamilton Harbour, Dundas Valley and Stoney Creek. Also a few photos for Nassagaweya Township, the City of Guelph, North Dumfries Township, and Blandford/Blenheim Township. Source: Archive of Ontario, Toronto.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73145","unique_id":"AirPhotos_Hamilton_1954-1955_4309-18","date_depicted":"1954","map_type":"is_map","issue_year":"1954","tag_list":"aerial photo,AirPhotos_Hamilton_1954-1955","subject_area":"Hamilton Region (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:17,000 approximately]","metadata_projection":"","metadata_lat":"43.205051","metadata_lon":"-79.749584","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73145/datastream/OBJ/macrepo%3A73145.tiff"}}}	73145
