"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 1]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80000	AirPhotos_Hamilton_1962-1963_J2394-1	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.413044	-79.70323	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80000/datastream/OBJ/macrepo%3A80000.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 1]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80000","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-1","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.413044","metadata_lon":"-79.70323","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80000/datastream/OBJ/macrepo%3A80000.tiff"}}}	80000
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 10]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80491	AirPhotos_Hamilton_1962-1963_J2394-10	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.432447	-79.681971	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80491/datastream/OBJ/macrepo%3A80491.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 10]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80491","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-10","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.432447","metadata_lon":"-79.681971","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80491/datastream/OBJ/macrepo%3A80491.tiff"}}}	80491
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 100]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80480	AirPhotos_Hamilton_1962-1963_J2394-100	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.332553	-79.784464	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80480/datastream/OBJ/macrepo%3A80480.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 100]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80480","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-100","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.332553","metadata_lon":"-79.784464","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80480/datastream/OBJ/macrepo%3A80480.tiff"}}}	80480
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 101]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79899	AirPhotos_Hamilton_1962-1963_J2394-101	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.334324	-79.781535	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79899/datastream/OBJ/macrepo%3A79899.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 101]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79899","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-101","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.334324","metadata_lon":"-79.781535","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79899/datastream/OBJ/macrepo%3A79899.tiff"}}}	79899
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 102]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79944	AirPhotos_Hamilton_1962-1963_J2394-102	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.336338	-79.779046	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79944/datastream/OBJ/macrepo%3A79944.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 102]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79944","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-102","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.336338","metadata_lon":"-79.779046","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79944/datastream/OBJ/macrepo%3A79944.tiff"}}}	79944
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 103]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79941	AirPhotos_Hamilton_1962-1963_J2394-103	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.338507	-79.77617	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79941/datastream/OBJ/macrepo%3A79941.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 103]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79941","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-103","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.338507","metadata_lon":"-79.77617","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79941/datastream/OBJ/macrepo%3A79941.tiff"}}}	79941
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 104]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80079	AirPhotos_Hamilton_1962-1963_J2394-104	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.340161	-79.773939	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80079/datastream/OBJ/macrepo%3A80079.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 104]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80079","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-104","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.340161","metadata_lon":"-79.773939","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A80079/datastream/OBJ/macrepo%3A80079.tiff"}}}	80079
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 105]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79954	AirPhotos_Hamilton_1962-1963_J2394-105	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.342112	-79.771192	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79954/datastream/OBJ/macrepo%3A79954.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 105]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79954","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-105","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.342112","metadata_lon":"-79.771192","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79954/datastream/OBJ/macrepo%3A79954.tiff"}}}	79954
[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 106]	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79955	AirPhotos_Hamilton_1962-1963_J2394-106	1962	is_map	1962		Burlington (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:3,000]		43.344187	-79.768338	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79955/datastream/OBJ/macrepo%3A79955.tiff	{"data":{"type":"maps","attributes":{"title":"[Queen Elizabeth Way and Highway 2 corridor, 1962] : [J2394-Photo 106]","description":"Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79955","unique_id":"AirPhotos_Hamilton_1962-1963_J2394-106","date_depicted":"1962","map_type":"is_map","issue_year":"1962","tag_list":"","subject_area":"Burlington (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:3,000]","metadata_projection":"","metadata_lat":"43.344187","metadata_lon":"-79.768338","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79955/datastream/OBJ/macrepo%3A79955.tiff"}}}	79955
