"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
City of Hamilton, 1969 : [Photo A1]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92417	AirPhotos_Hamilton_1969-A1	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.268933	-79.874908	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92417/datastream/OBJ/macrepo%3A92417.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A1]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92417","unique_id":"AirPhotos_Hamilton_1969-A1","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.268933","metadata_lon":"-79.874908","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92417/datastream/OBJ/macrepo%3A92417.tiff"}}}	92417
City of Hamilton, 1969 : [Photo A2]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92418	AirPhotos_Hamilton_1969-A2	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.268152	-79.871904	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92418/datastream/OBJ/macrepo%3A92418.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A2]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92418","unique_id":"AirPhotos_Hamilton_1969-A2","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.268152","metadata_lon":"-79.871904","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92418/datastream/OBJ/macrepo%3A92418.tiff"}}}	92418
City of Hamilton, 1969 : [Photo A3]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92419	AirPhotos_Hamilton_1969-A3	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.267378	-79.868803	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92419/datastream/OBJ/macrepo%3A92419.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A3]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92419","unique_id":"AirPhotos_Hamilton_1969-A3","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.267378","metadata_lon":"-79.868803","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92419/datastream/OBJ/macrepo%3A92419.tiff"}}}	92419
City of Hamilton, 1969 : [Photo A4]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92420	AirPhotos_Hamilton_1969-A4	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.267464	-79.866067	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92420/datastream/OBJ/macrepo%3A92420.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A4]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92420","unique_id":"AirPhotos_Hamilton_1969-A4","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.267464","metadata_lon":"-79.866067","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92420/datastream/OBJ/macrepo%3A92420.tiff"}}}	92420
City of Hamilton, 1969 : [Photo A5]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92421	AirPhotos_Hamilton_1969-A5	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.266972	-79.86331	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92421/datastream/OBJ/macrepo%3A92421.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A5]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92421","unique_id":"AirPhotos_Hamilton_1969-A5","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.266972","metadata_lon":"-79.86331","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92421/datastream/OBJ/macrepo%3A92421.tiff"}}}	92421
City of Hamilton, 1969 : [Photo A7]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92423	AirPhotos_Hamilton_1969-A7	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.2658	-79.858181	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92423/datastream/OBJ/macrepo%3A92423.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A7]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92423","unique_id":"AirPhotos_Hamilton_1969-A7","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.2658","metadata_lon":"-79.858181","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92423/datastream/OBJ/macrepo%3A92423.tiff"}}}	92423
City of Hamilton, 1969 : [Photo A8]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92424	AirPhotos_Hamilton_1969-A8	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.265097	-79.855521	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92424/datastream/OBJ/macrepo%3A92424.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A8]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92424","unique_id":"AirPhotos_Hamilton_1969-A8","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.265097","metadata_lon":"-79.855521","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92424/datastream/OBJ/macrepo%3A92424.tiff"}}}	92424
City of Hamilton, 1969 : [Photo A9]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92425	AirPhotos_Hamilton_1969-A9	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.26455	-79.852946	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92425/datastream/OBJ/macrepo%3A92425.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo A9]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92425","unique_id":"AirPhotos_Hamilton_1969-A9","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.26455","metadata_lon":"-79.852946","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92425/datastream/OBJ/macrepo%3A92425.tiff"}}}	92425
City of Hamilton, 1969 : [Photo B1]	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92426	AirPhotos_Hamilton_1969-B1	1969	is_map	1969	aerial photo, AirPhotos_Hamilton_1969	Hamilton (Ont.)	[City of Hamilton]	[Hamilton, Ont.]	International Mapping Services Ltd.	[1:480]		43.267784	-79.875219	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92426/datastream/OBJ/macrepo%3A92426.tiff	{"data":{"type":"maps","attributes":{"title":"City of Hamilton, 1969 : [Photo B1]","description":"Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92426","unique_id":"AirPhotos_Hamilton_1969-B1","date_depicted":"1969","map_type":"is_map","issue_year":"1969","tag_list":"aerial photo, AirPhotos_Hamilton_1969","subject_area":"Hamilton (Ont.)","publisher":"[City of Hamilton]","publication_place":"[Hamilton, Ont.]","authors":"International Mapping Services Ltd.","scale":"[1:480]","metadata_projection":"","metadata_lat":"43.267784","metadata_lon":"-79.875219","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A92426/datastream/OBJ/macrepo%3A92426.tiff"}}}	92426
