"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
[Highway 403 corridor, [1963?] : [1484-Photo 41]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79807	AirPhotos_Hamilton_1963_1484-41	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.328924	-79.831767	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79807/datastream/OBJ/macrepo%3A79807.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1484-Photo 41]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79807","unique_id":"AirPhotos_Hamilton_1963_1484-41","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.328924","metadata_lon":"-79.831767","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79807/datastream/OBJ/macrepo%3A79807.tiff"}}}	79807
[Highway 403 corridor, [1963?] : [1484-Photo 42]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79802	AirPhotos_Hamilton_1963_1484-42	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.331733	-79.8349	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79802/datastream/OBJ/macrepo%3A79802.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1484-Photo 42]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79802","unique_id":"AirPhotos_Hamilton_1963_1484-42","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.331733","metadata_lon":"-79.8349","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79802/datastream/OBJ/macrepo%3A79802.tiff"}}}	79802
[Highway 403 corridor, [1963?] : [1489-Photo 161]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79799	AirPhotos_Hamilton_1963_1489-161	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.281954	-79.909186	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79799/datastream/OBJ/macrepo%3A79799.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 161]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79799","unique_id":"AirPhotos_Hamilton_1963_1489-161","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.281954","metadata_lon":"-79.909186","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79799/datastream/OBJ/macrepo%3A79799.tiff"}}}	79799
[Highway 403 corridor, [1963?] : [1489-Photo 162]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79793	AirPhotos_Hamilton_1963_1489-162	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.284047	-79.906225	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79793/datastream/OBJ/macrepo%3A79793.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 162]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79793","unique_id":"AirPhotos_Hamilton_1963_1489-162","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.284047","metadata_lon":"-79.906225","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79793/datastream/OBJ/macrepo%3A79793.tiff"}}}	79793
[Highway 403 corridor, [1963?] : [1489-Photo 163]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79798	AirPhotos_Hamilton_1963_1489-163	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.286047	-79.903264	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79798/datastream/OBJ/macrepo%3A79798.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 163]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79798","unique_id":"AirPhotos_Hamilton_1963_1489-163","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.286047","metadata_lon":"-79.903264","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79798/datastream/OBJ/macrepo%3A79798.tiff"}}}	79798
[Highway 403 corridor, [1963?] : [1489-Photo 164]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79806	AirPhotos_Hamilton_1963_1489-164	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.288015	-79.900389	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79806/datastream/OBJ/macrepo%3A79806.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 164]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79806","unique_id":"AirPhotos_Hamilton_1963_1489-164","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.288015","metadata_lon":"-79.900389","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79806/datastream/OBJ/macrepo%3A79806.tiff"}}}	79806
[Highway 403 corridor, [1963?] : [1489-Photo 165]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79796	AirPhotos_Hamilton_1963_1489-165	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.290045	-79.897428	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79796/datastream/OBJ/macrepo%3A79796.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 165]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79796","unique_id":"AirPhotos_Hamilton_1963_1489-165","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.290045","metadata_lon":"-79.897428","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79796/datastream/OBJ/macrepo%3A79796.tiff"}}}	79796
[Highway 403 corridor, [1963?] : [1489-Photo 166]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79812	AirPhotos_Hamilton_1963_1489-166	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.29217	-79.894252	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79812/datastream/OBJ/macrepo%3A79812.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 166]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79812","unique_id":"AirPhotos_Hamilton_1963_1489-166","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.29217","metadata_lon":"-79.894252","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79812/datastream/OBJ/macrepo%3A79812.tiff"}}}	79812
[Highway 403 corridor, [1963?] : [1489-Photo 167]:	Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. 	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79817	AirPhotos_Hamilton_1963_1489-167	1963	is_map	1963	aerial photo, AirPhotos_Hamilton_1963	Hamilton (Ont.)	[Publisher unknown]	[Place of publication unknown]		[1:4,800]		43.294262	-79.891162	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79817/datastream/OBJ/macrepo%3A79817.tiff	{"data":{"type":"maps","attributes":{"title":"[Highway 403 corridor, [1963?] : [1489-Photo 167]:","description":"Stereoscopic coverage. Shows area between Hamilton and Burlington, between Royal Botanical Gardens and Q.E.W. junction, site of present day Highway 403. Date is after 1963 and before 1968. Photocopied from set at Queen's University, Maps and Air Photos Collection. ","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79817","unique_id":"AirPhotos_Hamilton_1963_1489-167","date_depicted":"1963","map_type":"is_map","issue_year":"1963","tag_list":"aerial photo, AirPhotos_Hamilton_1963","subject_area":"Hamilton (Ont.)","publisher":"[Publisher unknown]","publication_place":"[Place of publication unknown]","authors":"","scale":"[1:4,800]","metadata_projection":"","metadata_lat":"43.294262","metadata_lon":"-79.891162","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79817/datastream/OBJ/macrepo%3A79817.tiff"}}}	79817
