"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
title	general_note	[DO NOT EDIT] DA url - created from macrepo automatically	identifier	year part of date_in	one of "is_map", "index", "not_map"	year part of date_in	minimum of ("aerial photo"; "topo map") add additional tag (with comma) that relates to series	subj_topic	publisher_name	publisher_location	personal_name or corporate_name	scale	string	latitude	longitude	DO NOT EDIT - URL to TIFF generated from macrepo number automatically. 	DO NOT EDIT - generated automatically from other fields	Generated automatically from Lookup (DO NOT EDIT) tab based on Identifier
Dieppe	GSGS (series); 4250. Sheet 9D/5, 2nd ed., copy 2. Nord de Guerre grid. Originally published in 1942 with wartime sheet numbering corresponding to the Nord de Guerre grid. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89217	WW2_France_50k_GSGS4250_09D05_c2	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89217/datastream/OBJ/macrepo%3A89217.tiff	{"data":{"type":"maps","attributes":{"title":"Dieppe","description":"GSGS (series); 4250. Sheet 9D/5, 2nd ed., copy 2. Nord de Guerre grid. Originally published in 1942 with wartime sheet numbering corresponding to the Nord de Guerre grid. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89217","unique_id":"WW2_France_50k_GSGS4250_09D05_c2","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89217/datastream/OBJ/macrepo%3A89217.tiff"}}}	89217
Louviers	GSGS (series); 4250. Sheet 9F/1, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89223	WW2_France_50k_GSGS4250_09F01	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89223/datastream/OBJ/macrepo%3A89223.tiff	{"data":{"type":"maps","attributes":{"title":"Louviers","description":"GSGS (series); 4250. Sheet 9F/1, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89223","unique_id":"WW2_France_50k_GSGS4250_09F01","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89223/datastream/OBJ/macrepo%3A89223.tiff"}}}	89223
Rouen	GSGS (series); 4250. Sheet 9E/5, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89274	WW2_France_50k_GSGS4250__09E05	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89274/datastream/OBJ/macrepo%3A89274.tiff	{"data":{"type":"maps","attributes":{"title":"Rouen","description":"GSGS (series); 4250. Sheet 9E/5, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89274","unique_id":"WW2_France_50k_GSGS4250__09E05","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89274/datastream/OBJ/macrepo%3A89274.tiff"}}}	89274
Forges-Les-Eaux	GSGS (series); 4250. Sheet 9E/4, 2nd ed. Nord de Guerre grid. Orignially published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89222	WW2_France_50k_GSGS4250_09E04	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89222/datastream/OBJ/macrepo%3A89222.tiff	{"data":{"type":"maps","attributes":{"title":"Forges-Les-Eaux","description":"GSGS (series); 4250. Sheet 9E/4, 2nd ed. Nord de Guerre grid. Orignially published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89222","unique_id":"WW2_France_50k_GSGS4250_09E04","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89222/datastream/OBJ/macrepo%3A89222.tiff"}}}	89222
Cleres	GSGS (series); 4250. Sheet 9E/3, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89221	WW2_France_50k_GSGS4250_09E03	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89221/datastream/OBJ/macrepo%3A89221.tiff	{"data":{"type":"maps","attributes":{"title":"Cleres","description":"GSGS (series); 4250. Sheet 9E/3, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89221","unique_id":"WW2_France_50k_GSGS4250_09E03","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89221/datastream/OBJ/macrepo%3A89221.tiff"}}}	89221
Aumale	GSGS (series); 4250. Sheet 9E/2, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89220	WW2_France_50k_GSGS4250_09E02	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89220/datastream/OBJ/macrepo%3A89220.tiff	{"data":{"type":"maps","attributes":{"title":"Aumale","description":"GSGS (series); 4250. Sheet 9E/2, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89220","unique_id":"WW2_France_50k_GSGS4250_09E02","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89220/datastream/OBJ/macrepo%3A89220.tiff"}}}	89220
Neufchatel	GSGS (series); 4250. Sheet 9E/1, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89219	WW2_France_50k_GSGS4250_09E01	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89219/datastream/OBJ/macrepo%3A89219.tiff	{"data":{"type":"maps","attributes":{"title":"Neufchatel","description":"GSGS (series); 4250. Sheet 9E/1, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89219","unique_id":"WW2_France_50k_GSGS4250_09E01","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89219/datastream/OBJ/macrepo%3A89219.tiff"}}}	89219
Gamaches	GSGS (series); 4250. Sheet 9D/6, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89218	WW2_France_50k_GSGS4250_09D06	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89218/datastream/OBJ/macrepo%3A89218.tiff	{"data":{"type":"maps","attributes":{"title":"Gamaches","description":"GSGS (series); 4250. Sheet 9D/6, 2nd ed. Nord de Guerre grid. Originally published in 1942. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89218","unique_id":"WW2_France_50k_GSGS4250_09D06","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89218/datastream/OBJ/macrepo%3A89218.tiff"}}}	89218
Dieppe	GSGS (series); 4250. Sheet 9D/5, 2nd ed., copy 1. Nord de Guerre grid. Originally published in 1942 with wartime sheet numbering corresponding to the Nord de Guerre grid. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89216	WW2_France_50k_GSGS4250_09D05_c1	1943	is_map	1943	topo map, WW2_France_50k_GSGS4250	World War, 1939-1945	War Office.	[London]	Great Britain. War Office. General Staff. Geographical Section.	1:50,000				https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89216/datastream/OBJ/macrepo%3A89216.tiff	{"data":{"type":"maps","attributes":{"title":"Dieppe","description":"GSGS (series); 4250. Sheet 9D/5, 2nd ed., copy 1. Nord de Guerre grid. Originally published in 1942 with wartime sheet numbering corresponding to the Nord de Guerre grid. Held in the Lloyd Reeds Map Collection, call no. G 5830 s50 .G72 MC56J","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89216","unique_id":"WW2_France_50k_GSGS4250_09D05_c1","date_depicted":"1943","map_type":"is_map","issue_year":"1943","tag_list":"topo map, WW2_France_50k_GSGS4250","subject_area":"World War, 1939-1945","publisher":"War Office.","publication_place":"[London]","authors":"Great Britain. War Office. General Staff. Geographical Section.","scale":"1:50,000","metadata_projection":"","metadata_lat":"","metadata_lon":"","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A89216/datastream/OBJ/macrepo%3A89216.tiff"}}}	89216
